,Unnamed: 0,iata_code,id,ident,type,name,latitude_r,longitude_r,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,local_code,home_link,wikipedia_link,keywords,Name,TotalSeats,Country.Name,Airport1Latitude,Airport1Longitude,name_calc,Country_Name
1861,1861,TRF,2600.0,ENTO,medium_airport,Sandefjord Airport Torp,59.1866989136,10.258600235,286.0,EU,NO,NO-38,Torp,yes,ENTO,,,https://en.wikipedia.org/wiki/Sandefjord_Airport%2C_Torp,,Torp,1073795.394,Norway,59.18780136,10.26029968,Sandefjord Airport Torp (TRF),Norway
1862,1862,TRI,3928.0,KTRI,medium_airport,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519.0,,US,US-TN,Blountville,yes,KTRI,TRI,,https://en.wikipedia.org/wiki/Tri-Cities_Regional_Airport,,Tri-Cities Rgnl TN/VA,329.308,United States,36.47610092,-82.40640259,Tri-Cities Regional TN/VA Airport (TRI),United States
1863,1863,TRK,26762.0,WALR,medium_airport,Juwata International Airport / Suharnoko Harbani AFB,3.325145,117.564169,23.0,AS,ID,ID-KU,Tarakan,yes,WAQQ,TRK,http://www.tarakan-airport.com,https://en.wikipedia.org/wiki/Juwata_Airport,WRLR WALR WAQQ TRK JUWATA TARAKAN,Juwata,10607.184,Indonesia,3.325799942,117.5667038,Juwata International Airport / Suharnoko Harbani AFB (TRK),Indonesia
1864,1864,TRN,4342.0,LIMF,large_airport,Turin Airport,45.200802,7.64963,989.0,EU,IT,IT-21,Torino,yes,LIMF,TO11,http://www.aeroportoditorino.it/,https://en.wikipedia.org/wiki/Turin_International_Airport,Torino-Caselle Airport Sandro Pertini Airport Turin-Caselle Airport,Citta Di Torino,1320494.749,Italy,45.2010994,7.648099899,Turin Airport (TRN),Italy
1865,1865,TRS,4361.0,LIPQ,medium_airport,Trieste–Friuli Venezia Giulia Airport,45.827499,13.4722,39.0,EU,IT,IT-36,Trieste,yes,LIPQ,GO02,http://www.aeroporto.fvg.it/,https://en.wikipedia.org/wiki/Trieste_%E2%80%93_Friuli_Venezia_Giulia_Airport,Ronchi Dei Legionari Airport Trieste-Ronchi dei Legionari Airport,Ronchi Dei Legionari,218287.874,Italy,45.8266983,13.47220039,Trieste–Friuli Venezia Giulia Airport (TRS),Italy
1866,1866,TRU,6235.0,SPRU,medium_airport,Capitan FAP Carlos Martinez De Pinillos International Airport,-8.08141040802002,-79.10880279541016,106.0,SA,PE,PE-LAL,Trujillo,yes,SPRU,,,https://en.wikipedia.org/wiki/Cap._FAP_Carlos_Mart%C3%ADnez_de_Pinillos_International_Airport,,C.Martinez de Pinillos,805.938,Peru,-8.090000153,-79.11499786,Capitan FAP Carlos Martinez De Pinillos International Airport (TRU),Peru
1867,1867,TRV,26629.0,VOTV,large_airport,Trivandrum International Airport,8.48211956024,76.9200973511,15.0,AS,IN,IN-KL,Thiruvananthapuram,yes,VOTV,,,https://en.wikipedia.org/wiki/Trivandrum_International_Airport,Thiruvananthapuram International Airport Trivandrum Air Force Station,Trivandrum International,1279218.591,India,8.479700089,76.91970062,Trivandrum International Airport (TRV),India
1868,1868,TRW,4972.0,NGTA,medium_airport,Bonriki International Airport,1.38164,173.147003,9.0,OC,KI,KI-G,Tarawa,yes,NGTA,,,https://en.wikipedia.org/wiki/Bonriki_International_Airport,Bonriki Mullinix,Bonriki International,34741.994,Kiribati,1.358299971,172.9416962,Bonriki International Airport (TRW),Kiribati
1869,1869,TRZ,26628.0,VOTR,medium_airport,Tiruchirappalli International Airport,10.766223,78.71774,288.0,AS,IN,IN-TN,Tiruchirappalli,yes,VOTR,,,https://en.wikipedia.org/wiki/Tiruchirappalli_International_Airport,Trichy Trichinopoly RAF Kajamalai,Tiruchchirappalli,818781.012,India,10.7638998,78.70890045,Tiruchirappalli International Airport (TRZ),India
1870,1870,TSA,5527.0,RCSS,medium_airport,Taipei Songshan Airport,25.06940078735352,121.552001953125,18.0,AS,TW,TW-TPE,Taipei City,yes,RCSS,,http://www.tsa.gov.tw/,https://en.wikipedia.org/wiki/Taipei_Songshan_Airport,Sungshan Airport 台北松山機場 臺北松山機場,Songshan,1891267.84,Taiwan,25.07110024,121.543602,Taipei Songshan Airport (TSA),Taiwan
1871,1871,TSE,,,Unknown,Astana International,51.20000076,71.44999695,,,,,,,,,,,,Astana International,1209790.932,Kazakhstan,51.20000076,71.44999695,Astana International (TSE),Kazakhstan
1872,1872,TSF,4355.0,LIPH,medium_airport,Treviso-Sant'Angelo Airport,45.648399,12.1944,59.0,EU,IT,IT-34,Treviso,yes,LIPH,TV01,http://www.trevisoairport.it/tsf/index.jsp?_requestid=677517&language=en,https://en.wikipedia.org/wiki/Treviso_Airport,Venice Antonio Canova Terminal Treviso Airport,Venice-Treviso,1265400.654,Italy,45.68330002,12.08329964,Treviso-Sant'Angelo Airport (TSF),Italy
1873,1873,TSN,27192.0,ZBTJ,large_airport,Tianjin Binhai International Airport,39.12440109249999,117.346000671,10.0,AS,CN,CN-12,Tianjin,yes,ZBTJ,,,https://en.wikipedia.org/wiki/Tianjin_Binhai_International_Airport,,Binhai International,2085841.205,China,39.1189003,117.3469009,Tianjin Binhai International Airport (TSN),China
1874,1874,TSR,4488.0,LRTR,medium_airport,Timişoara Traian Vuia Airport,45.80989837646484,21.33790016174316,348.0,EU,RO,RO-TM,Timişoara,yes,LRTR,,http://www.aerotim.ro/,https://en.wikipedia.org/wiki/Traian_Vuia_International_Airport,RoAF 93rd Air Base Giarmata Airport Temesvár Temeschburg Temeswar Temeschwar Тимишоара Темишвар Temišvar Banat,Timisoara,657944.385,Romania,45.81669998,21.33329964,Timişoara Traian Vuia Airport (TSR),Romania
1875,1875,TSV,26934.0,YBTL,medium_airport,Townsville Airport / RAAF Base Townsville,-19.252904,146.766512,18.0,OC,AU,AU-QLD,Townsville,yes,YBTL,,http://www.townsvilleairport.com.au/,https://en.wikipedia.org/wiki/Townsville_Airport,RAAF Base Garbutt RAAF Base Townsville,Townsville International,12167.064,Australia,-19.25419998,146.7642059,Townsville Airport / RAAF Base Townsville (TSV),Australia
1876,1876,TSX,26764.0,WALT,small_airport,Tanjung Santan Airport,-0.0929730013013,117.45300293,121.0,AS,ID,ID-KI,Santan-Borneo Island,no,WALT,,,,WRLT,Tanjung Santan Airport,2738.456,Indonesia,-0.083300002,117.4332962,Tanjung Santan Airport (TSX),Indonesia
1877,1877,TTJ,5599.0,RJOR,medium_airport,Tottori Sand Dunes Conan Airport,35.530102,134.167007,65.0,AS,JP,JP-31,Tottori,yes,RJOR,,,https://en.wikipedia.org/wiki/Tottori_Airport,tottori,Tottori,402.969,Japan,35.52669907,134.1703033,Tottori Sand Dunes Conan Airport (TTJ),Japan
1878,1878,TTT,5514.0,RCFN,medium_airport,Taitung Airport,22.7549991607666,121.1019973754883,143.0,AS,TW,TW-TTT,Taitung City,yes,RCFN,,,https://en.wikipedia.org/wiki/Taitung_Airport,Fengnin Airport 台東機場,Chih Hong,6586.16,Taiwan,22.79439926,121.1750031,Taitung Airport (TTT),Taiwan
1879,1879,TTU,3120.0,GMTN,medium_airport,Sania Ramel Airport,35.594299,-5.32002,10.0,AF,MA,MA-TET,Tétouan,no,GMTN,,,https://en.wikipedia.org/wiki/Sania_Ramel_Airport,Saniat R'mel Saniet R'mel,Sania Ramel Airport,18016.614,Morocco,35.58330154,-5.316699982,Sania Ramel Airport (TTU),Morocco
1880,1880,TUA,6086.0,SETU,medium_airport,Lieutenant Colonel Luis A. Mantilla International Airport,0.809506,-77.708099,9649.0,SA,EC,EC-C,Tulcán,yes,SETU,,,https://en.wikipedia.org/wiki/Teniente_Coronel_Luis_a_Mantilla_International_Airport,Teniente Coronel Luis A. Mantilla,Luis A. Mantilla Intl,23762.172,Ecuador,0.800000012,-77.71669769,Lieutenant Colonel Luis A. Mantilla International Airport (TUA),Ecuador
1881,1881,TUC,5794.0,SANT,medium_airport,Teniente Benjamin Matienzo Airport,-26.8409,-65.104897,1493.0,SA,AR,AR-T,San Miguel de Tucumán,yes,SANT,TUC,,https://en.wikipedia.org/wiki/Benjam%C3%ADn_Matienzo_International_Airport,,Benjamin Matienzo,40933.851,Argentina,-26.83329964,-65.19999695,Teniente Benjamin Matienzo Airport (TUC),Argentina
1882,1882,TUF,4179.0,LFOT,medium_airport,Tours-Val-de-Loire Airport,47.4322013855,0.727605998516,357.0,EU,FR,FR-CVL,Tours/Val de Loire (Loire Valley),yes,LFOT,,http://www.tours.aeroport.fr/index_en.php,https://en.wikipedia.org/wiki/Tours_Loire_Valley_Airport,,St Symphorien,92539.881,France,47.43249893,0.727800012,Tours-Val-de-Loire Airport (TUF),France
1883,1883,TUG,5727.0,RPUT,medium_airport,Tuguegarao Airport,17.6433676823,121.733150482,70.0,AS,PH,PH-CAG,Tuguegarao City,yes,RPUT,,,https://en.wikipedia.org/wiki/Tuguegarao_Airport,Tugegarao,Tuguegarao,2101.505,Philippines,17.64109993,121.7316971,Tuguegarao Airport (TUG),Philippines
1884,1884,TUK,5283.0,OPTU,medium_airport,Turbat International Airport,25.98640060424805,63.03020095825195,498.0,AS,PK,PK-BA,Turbat,yes,OPTU,,,https://en.wikipedia.org/wiki/Turbat_Airport,,Turbat International,15980.104,Pakistan,25.99440002,63.06940079,Turbat International Airport (TUK),Pakistan
1885,1885,TUL,3930.0,KTUL,large_airport,Tulsa International Airport,36.19839859008789,-95.88809967041016,677.0,,US,US-OK,Tulsa,yes,KTUL,TUL,,https://en.wikipedia.org/wiki/Tulsa_International_Airport,,Tulsa International,5377.253,United States,36.19779968,-95.88970184,Tulsa International Airport (TUL),United States
1886,1886,TUN,2133.0,DTTA,large_airport,Tunis Carthage International Airport,36.851002,10.2272,22.0,AF,TN,TN-11,Tunis,yes,DTTA,,http://www.oaca.nat.tn/english/div_horizontal_tunis_airport_eng.htm,https://en.wikipedia.org/wiki/Tunis-Carthage_International_Airport,Aéroport international de Tunis-Carthage مطار تونس قرطاج الدولي,Carthage,4112818.605,Tunisia,36.85250092,10.22939968,Tunis Carthage International Airport (TUN),Tunisia
1887,1887,TUS,3932.0,KTUS,medium_airport,Tucson International Airport / Morris Air National Guard Base,32.115004,-110.938053,2643.0,,US,US-AZ,Tucson,yes,KTUS,TUS,https://www.flytucson.com/,https://en.wikipedia.org/wiki/Tucson_International_Airport,tucson tucson international morris angb,Tucson International,1083.25,United States,32.11610031,-110.9405975,Tucson International Airport / Morris Air National Guard Base (TUS),United States
1888,1888,TUU,5121.0,OETB,medium_airport,Tabuk Airport,28.3654,36.6189,2551.0,AS,SA,SA-07,Tabuk,yes,OETB,,,https://en.wikipedia.org/wiki/Tabuk_Regional_Airport,,Tabuk,125812.988,Saudi Arabia,28.37220001,36.62530136,Tabuk Airport (TUU),Saudi Arabia
1889,1889,TVC,3933.0,KTVC,medium_airport,Cherry Capital Airport,44.74140167236328,-85.58219909667969,624.0,,US,US-MI,Traverse City,yes,KTVC,TVC,,https://en.wikipedia.org/wiki/Cherry_Capital_Airport,,Cherry Capital,736.61,United States,44.74000168,-85.58580017,Cherry Capital Airport (TVC),United States
1890,1890,TWU,26817.0,WBKW,medium_airport,Tawau Airport,4.320159912109375,118.1279983520508,57.0,AS,MY,MY-12,Tawau,yes,WBKW,,,https://en.wikipedia.org/wiki/Tawau_Airport,,Tawau,13050.996,Malaysia,4.264200211,117.884697,Tawau Airport (TWU),Malaysia
1891,1891,TXL,,,Unknown,Tegel,52.56060028,13.29559994,,,,,,,,,,,,Tegel,9821117.138,Germany,52.56060028,13.29559994,Tegel (TXL),Germany
1892,1892,TXN,32489.0,ZSTX,medium_airport,Tunxi International Airport,29.73329925537109,118.2559967041016,,AS,CN,CN-34,Huangshan,yes,ZSTX,,,https://en.wikipedia.org/wiki/Huangshan_Tunxi_International_Airport,,Tunxi International,74076.968,China,29.73329926,118.3000031,Tunxi International Airport (TXN),China
1893,1893,TYF,2708.0,ESST,medium_airport,Torsby Airport,60.1576,12.9913,393.0,EU,SE,SE-S,Torsby,yes,ESST,,http://www.torsbyflygplats.se,https://en.wikipedia.org/wiki/Torsby_Airport,,Torsby Airport,246.981,Sweden,60.0,13.0,Torsby Airport (TYF),Sweden
1894,1894,TYN,27193.0,ZBYN,large_airport,Taiyuan Wusu Airport,37.746899,112.627998,2575.0,AS,CN,CN-14,Taiyuan,yes,ZBYN,,,https://en.wikipedia.org/wiki/Taiyuan_Wusu_Airport,,Wusu International,307816.32,China,37.82889938,112.5550003,Taiyuan Wusu Airport (TYN),China
1895,1895,TYR,3937.0,KTYR,medium_airport,Tyler Pounds Regional Airport,32.35409927368164,-95.40239715576172,544.0,,US,US-TX,Tyler,yes,KTYR,TYR,,https://en.wikipedia.org/wiki/Tyler_Pounds_Regional_Airport,,Pounds Field,966.259,United States,32.35469818,-95.39890289,Tyler Pounds Regional Airport (TYR),United States
1896,1896,TYS,3938.0,KTYS,medium_airport,McGhee Tyson Airport,35.811001,-83.994003,981.0,,US,US-TN,Alcoa,yes,KTYS,TYS,,https://en.wikipedia.org/wiki/McGhee_Tyson_Airport,Knoxville,McGhee Tyson,1408.225,United States,35.81219864,-83.99250031,McGhee Tyson Airport (TYS),United States
1897,1897,TZA,42215.0,BZ-TZA,medium_airport,Sir Barry Bowen Municipal Airport,17.517239,-88.195775,8.0,,BZ,BZ-BZ,Belize City,yes,MZBE,,,https://en.wikipedia.org/wiki/Belize_City_Municipal_Airport,Belize City Municipal,Belize City Muni,207.984,Belize,17.5156002,-88.19580078,Sir Barry Bowen Municipal Airport (TZA),Belize
1898,1898,TZL,4470.0,LQTZ,medium_airport,Tuzla International Airport,44.458698,18.7248,784.0,EU,BA,BA-BIH,Tuzla,yes,LQTZ,,http://www.tuzla-airport.ba/,https://en.wikipedia.org/wiki/Tuzla_International_Airport,,Tuzla International Airport,326014.92,Bosnia and Herzegovina,44.45859909,18.72400093,Tuzla International Airport (TZL),Bosnia and Herzegovina
1899,1899,TZN,4926.0,MYAK,medium_airport,Congo Town Airport,24.158701,-77.589798,15.0,,BS,BS-SA,Andros,yes,MYAK,COX,,https://en.wikipedia.org/wiki/South_Andros_Airport,Congotown Airport South Andros Airport,South Andros,987.924,Bahamas,24.6970005,-77.79579926,Congo Town Airport (TZN),Bahamas
1900,1900,TZX,4553.0,LTCG,medium_airport,Trabzon International Airport,40.995098,39.7897,104.0,AS,TR,TR-61,Trabzon,yes,LTCG,,,https://en.wikipedia.org/wiki/Trabzon_Airport,,Trabzon,211948.695,Turkey,40.99860001,39.77640152,Trabzon International Airport (TZX),Turkey
1901,1901,UAB,4513.0,LTAG,medium_airport,İncirlik Air Base,37.002102,35.4259,238.0,AS,TR,TR-01,Sarıçam,no,LTAG,,,https://en.wikipedia.org/wiki/Incirlik_Air_Base,,Incirlik Airbase,2062.508,Turkey,37.00030136,35.41830063,İncirlik Air Base (UAB),Turkey
1902,1902,UAK,113.0,BGBW,medium_airport,Narsarsuaq Airport,61.1605,-45.425999,112.0,,GL,GL-KU,Narsarsuaq,yes,BGBW,,,https://en.wikipedia.org/wiki/Narsarsuaq_Airport,Mittarfik Narsarsuaq,Narsarsuaq,5823.552,Greenland,61.16220093,-45.42810059,Narsarsuaq Airport (UAK),Greenland
1903,1903,UAM,5432.0,PGUA,medium_airport,Andersen Air Force Base,13.584,144.929998,627.0,OC,GU,GU-U-A,Yigo,no,PGUA,UAM,http://www.andersen.af.mil/,https://en.wikipedia.org/wiki/Andersen_Air_Force_Base,,Andersen Air Force Base,2157.834,United States,13.58180046,144.9268036,Andersen Air Force Base (UAM),United States
1904,1904,UAQ,5795.0,SANU,medium_airport,Domingo Faustino Sarmiento Airport,-31.571501,-68.418198,1958.0,SA,AR,AR-J,San Juan,yes,SANU,JUA,,https://en.wikipedia.org/wiki/Domingo_Faustino_Sarmiento_Airport,,Domingo F. Sarmiento,11309.13,Argentina,-31.56669998,-68.41670227,Domingo Faustino Sarmiento Airport (UAQ),Argentina
1905,1905,UBA,5995.0,SBUR,medium_airport,Mário de Almeida Franco Airport,-19.764722824097,-47.966110229492,2655.0,SA,BR,BR-MG,Uberaba,yes,SBUR,,,https://en.wikipedia.org/wiki/Uberaba_Airport,,M. de Almeida Franco,5199.6,Brazil,-19.77639961,-47.95830154,Mário de Almeida Franco Airport (UBA),Brazil
1906,1906,UBJ,5555.0,RJDC,medium_airport,Yamaguchi Ube Airport,33.9300003052,131.279006958,23.0,AS,JP,JP-35,Ube,yes,RJDC,,,https://en.wikipedia.org/wiki/Yamaguchi_Ube_Airport,,Yamaguchi-Ube,7604.415,Japan,33.92580032,131.2743988,Yamaguchi Ube Airport (UBJ),Japan
1907,1907,UDJ,6485.0,UKLU,medium_airport,Uzhhorod International Airport,48.63430023193359,22.26339912414551,383.0,EU,UA,UA-21,Uzhhorod,yes,UKLU,,,https://en.wikipedia.org/wiki/Uzhhorod_International_Airport,"Міжнародний аеропорт ""Ужгород""",Uzhhorod International,1213.24,Ukraine,48.61669922,22.2833004,Uzhhorod International Airport (UDJ),Ukraine
1908,1908,UDO,,,Unknown,Udomxay Airport,19.13330078,103.8167038,,,,,,,,,,,,Udomxay Airport,2079.84,Laos,19.13330078,103.8167038,Udomxay Airport (UDO),Laos
1909,1909,UEL,2982.0,FQQL,medium_airport,Quelimane Airport,-17.85549926757812,36.86909866333008,36.0,AF,MZ,MZ-Q,Quelimane,yes,FQQL,,,https://en.wikipedia.org/wiki/Quelimane_Airport,,Quelimane,3427.403,Mozambique,-17.84720039,36.86560059,Quelimane Airport (UEL),Mozambique
1910,1910,UET,5272.0,OPQT,medium_airport,Quetta International Airport,30.25139999389648,66.93779754638672,5267.0,AS,PK,PK-BA,Quetta,yes,OPQT,,,https://en.wikipedia.org/wiki/Quetta_International_Airport,,Quetta International,80931.774,Pakistan,30.25359917,66.93609619,Quetta International Airport (UET),Pakistan
1911,1911,UFA,26411.0,UWUU,large_airport,Ufa International Airport,54.557498931885,55.874401092529,449.0,EU,RU,RU-BA,Ufa,yes,UWUU,,http://www.airportufa.ru/en/,https://en.wikipedia.org/wiki/Ufa_International_Airport,Международный аэропорт Уфа,Ufa,213096.94,Russian Federation,54.73329926,55.93330002,Ufa International Airport (UFA),Russian Federation
1912,1912,UGC,26387.0,UTNU,medium_airport,Urgench Airport,41.58430099487305,60.64170074462891,320.0,AS,UZ,UZ-XO,Urgench,yes,UTNU,,,https://en.wikipedia.org/wiki/Urgench_Airport,,Urgench International,105478.219,Uzbekistan,41.57780075,60.64170075,Urgench Airport (UGC),Uzbekistan
1913,1913,UIO,308273.0,SEQM,large_airport,Mariscal Sucre International Airport,-0.125399,-78.354306,7841.0,SA,EC,EC-P,Quito,yes,SEQM,UIO,,https://en.wikipedia.org/wiki/Mariscal_Sucre_International_Airport,Nuevo Aeropuerto Internacional Mariscal Sucre,Mariscal Sucre Intl,1499222.333,Ecuador,-0.137799993,-78.48609924,Mariscal Sucre International Airport (UIO),Ecuador
1914,1914,UIP,4220.0,LFRQ,medium_airport,Quimper-Cornouaille Airport,47.97499847412109,-4.167789936065674,297.0,EU,FR,FR-BRE,Quimper/Pluguffan,yes,LFRQ,,,https://en.wikipedia.org/wiki/Quimper_-_Cornouaille_Airport,,Pluguffan,4991.616,France,47.97439957,-4.170800209,Quimper-Cornouaille Airport (UIP),France
1915,1915,UKK,6433.0,UASK,medium_airport,Ust-Kamenogorsk Airport,50.036571,82.493477,939.0,AS,KZ,KZ-VOS,Ust-Kamenogorsk (Oskemen),yes,UASK,,,https://en.wikipedia.org/wiki/Ust-Kamenogorsk_Airport,Ust-Kamennogorsk Airport Аэропорт Усть-Каменногорск,Ust-Kamenogorsk Airport,43546.65,Kazakhstan,50.03329849,82.5,Ust-Kamenogorsk Airport (UKK),Kazakhstan
1916,1916,UKS,44293.0,UKFB,medium_airport,Sevastopol International Airport / Belbek Air Base,44.691822,33.57462,344.0,EU,UA,UA-43,Sevastopol,no,UKFB,,,https://en.wikipedia.org/wiki/Sevastopol_International_Airport,СевастопольБельбек,Belbek Airport,849.268,Ukraine,44.69169998,33.5766983,Sevastopol International Airport / Belbek Air Base (UKS),Ukraine
1917,1917,ULG,30505.0,ZMUL,small_airport,Ölgii Mongolei Airport,48.993301,89.922501,5732.0,AS,MN,MN-071,Ölgii,yes,ZMUL,,,https://en.wikipedia.org/wiki/%C3%96lgii_Airport,Ulgii Mongolei,Olgii Airport,424.634,Mongolia,49.0,90.0,Ölgii Mongolei Airport (ULG),Mongolia
1918,1918,ULN,27212.0,ZMUB,medium_airport,Buyant-Ukhaa International Airport,47.843102,106.766998,4364.0,AS,MN,MN-1,Ulaanbaatar,no,ZMUB,,,https://en.wikipedia.org/wiki/Buyant-Ukhaa_International_Airport,Chinggis Khaan International,Chinggis Khaan Intl,726457.781,Mongolia,47.84999847,106.7667007,Buyant-Ukhaa International Airport (ULN),Mongolia
1919,1919,ULU,3264.0,HUGU,medium_airport,Gulu Airport,2.805560111999512,32.27180099487305,3510.0,AF,UG,UG-N,Gulu,yes,HUGU,,,https://en.wikipedia.org/wiki/Gulu_Airport,,Gulu,909.93,Uganda,2.783299923,32.29999924,Gulu Airport (ULU),Uganda
1920,1920,ULV,35104.0,UWLL,medium_airport,Ulyanovsk Baratayevka Airport,54.268299,48.2267,449.0,EU,RU,RU-ULY,Ulyanovsk,yes,UWLL,,http://ulk.aero/,https://en.wikipedia.org/wiki/Ulyanovsk_Baratayevka_Airport,,Baratayevka,9125.298,Russian Federation,54.2682991,48.22669983,Ulyanovsk Baratayevka Airport (ULV),Russian Federation
1921,1921,ULY,26407.0,UWLW,medium_airport,Ulyanovsk East Airport,54.401001,48.8027,252.0,EU,RU,RU-ULY,Cherdakly,yes,UWLW,,,https://en.wikipedia.org/wiki/Ulyanovsk_Vostochny_Airport,Ulyanovsk Vostochny Airport,Ulyanovsk,7773.402,Russian Federation,54.26670075,48.21670151,Ulyanovsk East Airport (ULY),Russian Federation
1922,1922,UME,2689.0,ESNU,medium_airport,Umeå Airport,63.791801452637,20.282800674438,24.0,EU,SE,SE-AC,Umeå,yes,ESNU,,https://www.swedavia.com/umea/,https://en.wikipedia.org/wiki/Ume%C3%A5_Airport,,Umea,20902.392,Sweden,63.79359818,20.28440094,Umeå Airport (UME),Sweden
1923,1923,UNI,32542.0,TVSU,medium_airport,Union Island International Airport,12.600135,-61.411945,16.0,,VC,VC-06,Union Island,yes,TVSU,,,,,Union Island,1564.213,Saint Vincent and Grenadines,12.5958004,-61.41830063,Union Island International Airport (UNI),Saint Vincent and Grenadines
1924,1924,UPG,26745.0,WAAA,large_airport,Hasanuddin International Airport,-5.06163,119.554001,47.0,AS,ID,ID-SN,Ujung Pandang,yes,WAAA,,,https://en.wikipedia.org/wiki/Hasanuddin_International_Airport,,Sultan Hasanuddin,144462.22,Indonesia,-5.063899994,119.553299,Hasanuddin International Airport (UPG),Indonesia
1925,1925,UPN,4742.0,MMPN,medium_airport,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039001,5258.0,,MX,MX-MIC,Uruapan,yes,MMPN,,,https://en.wikipedia.org/wiki/Uruapan_International_Airport,,Ignacio Lopez Rayon,9003.974,Mexico,19.41110039,-102.0472031,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport (UPN),Mexico
1926,1926,URA,6432.0,UARR,medium_airport,Uralsk Airport,51.15079879760742,51.54309844970703,125.0,AS,KZ,KZ-ZAP,Uralsk,yes,UARR,,,https://en.wikipedia.org/wiki/Oral_Ak_Zhol_Airport,Podstepnyy,Ak Zhol Airport,22982.232,Kazakhstan,51.25,51.43330002,Uralsk Airport (URA),Kazakhstan
1927,1927,URC,27236.0,ZWWW,large_airport,Ürümqi Diwopu International Airport,43.90710067749023,87.47419738769531,2125.0,AS,CN,CN-65,Ürümqi,yes,ZWWW,,,https://en.wikipedia.org/wiki/%C3%9Cr%C3%BCmqi_Diwopu_International_Airport,,Diwopu International,595458.192,China,43.9068985,87.47409821,Ürümqi Diwopu International Airport (URC),China
1928,1928,URE,2299.0,EEKE,medium_airport,Kuressaare Airport,58.22990036010742,22.50950050354004,14.0,EU,EE,EE-74,Kuressaare,yes,EEKE,,http://www.eeke.ee/,https://en.wikipedia.org/wiki/Kuressaare_Airport,,Kuressaare Airport,1213.24,Estonia,58.21670151,22.5,Kuressaare Airport (URE),Estonia
1929,1929,URS,26399.0,UUOK,medium_airport,Kursk East Airport,51.7505989074707,36.29560089111328,686.0,EU,RU,RU-KRS,Kursk,yes,UUOK,,,https://en.wikipedia.org/wiki/Kursk_Vostochny_Airport,Kursk Vostochny Airport,Kursk Airport,649.95,Russian Federation,51.75,36.26670075,Kursk East Airport (URS),Russian Federation
1930,1930,URT,26665.0,VTSB,medium_airport,Surat Thani Airport,9.13259983063,99.135597229,20.0,AS,TH,TH-84,Surat Thani,yes,VTSB,,,https://en.wikipedia.org/wiki/Surat_Thani_Airport,,Surat Thani,68977.027,Thailand,9.133299828,99.13330078,Surat Thani Airport (URT),Thailand
1931,1931,USH,5835.0,SAWH,medium_airport,Malvinas Argentinas Airport,-54.8433,-68.2958,102.0,SA,AR,AR-V,Ushuaia,yes,SAWH,USU,,https://en.wikipedia.org/wiki/Ushuaia_International_Airport,,Malvinas Argentinas,3977.694,Argentina,-54.80279923,-68.32779694,Malvinas Argentinas Airport (USH),Argentina
1932,1932,USM,26672.0,VTSM,medium_airport,Samui Airport,9.54779,100.061996,64.0,AS,TH,TH-84,Na Thon (Ko Samui Island),yes,VTSM,,http://www.samuiairportonline.com,https://en.wikipedia.org/wiki/Samui_Airport,,Ko Samui,303149.679,Thailand,9.550000191,100.0667038,Samui Airport (USM),Thailand
1933,1933,USN,5644.0,RKPU,medium_airport,Ulsan Airport,35.59349823,129.352005005,45.0,AS,KR,KR-31,Ulsan,yes,RKPU,,,https://en.wikipedia.org/wiki/Ulsan_Airport,,Ulsan,1403.892,South Korea,35.59059906,129.3574982,Ulsan Airport (USN),South Korea
1934,1934,UTH,26678.0,VTUD,medium_airport,Udon Thani Airport,17.3864002228,102.788002014,579.0,AS,TH,TH-41,Udon Thani,yes,VTUD,,http://www.udonthaniairport.com/,https://en.wikipedia.org/wiki/Udon_Thani_International_Airport,,Udon Thani International,2729.79,Thailand,17.38500023,102.7928009,Udon Thani Airport (UTH),Thailand
1935,1935,UTP,26645.0,VTBU,medium_airport,U-Tapao International Airport,12.67990016937256,101.004997253418,42.0,AS,TH,TH-21,Rayong,yes,VTBU,,http://www.utapao.com/,https://en.wikipedia.org/wiki/U-Tapao_International_Airport,Utapao U-Taphao U-Tapao Royal Thai Navy Airfield,Rayong-Pattaya Intl,423533.418,Thailand,12.67780018,101.0092011,U-Tapao International Airport (UTP),Thailand
1936,1936,UUA,35174.0,UWKB,medium_airport,Bugulma Airport,54.63999938964844,52.80170059204102,991.0,EU,RU,RU-TA,Bugulma,yes,UWKB,,,https://en.wikipedia.org/wiki/Bugulma_Airport,Аэропорт Бугульма,BUGULMA AIRPORT,207.984,Russian Federation,54.61669922,52.81669998,Bugulma Airport (UUA),Russian Federation
1937,1937,UUD,6466.0,UIUU,medium_airport,Baikal International Airport,51.808614,107.439652,1690.0,EU,RU,RU-BU,Ulan Ude,yes,UIUU,,,https://en.wikipedia.org/wiki/Ulan-Ude_Airport,Mukhino Airport Ulan-Ude Airport,Ulan-Ude,23753.506,Russian Federation,51.83330154,107.5,Baikal International Airport (UUD),Russian Federation
